observations,total_return,annualized_return,annualized_volatility,sharpe_ratio,maximum_drawdown,mean_daily_net_return,positive_net_day_fraction,average_absolute_position,average_daily_turnover,total_turnover,position_changes,asset,method,policy,strategy,cost_bps
304,0.6364217514579813,0.8064045263659525,0.6426488560113641,1.240136837481817,-0.4429270859722656,0.002183486355904769,0.5263157894736842,1.0,0.8125,247.0,124,ETH,phase2_general_xgb,daily_sign,phase2_general_xgb__daily_sign,0
304,0.6364217514579813,0.8064045263659525,0.6426488560113641,1.240136837481817,-0.4429270859722656,0.002183486355904769,0.5263157894736842,1.0,0.8125,247.0,124,ETH,phase2_general_xgb,cost_aware,phase2_general_xgb__cost_aware,0
304,-0.3939336873510779,-0.4518731264393686,0.6436729021570703,-0.6135171978900156,-0.6789624253986142,-0.0010819298501072328,0.48355263157894735,1.0,0.08223684210526316,25.0,13,ETH,phase2_lstm,daily_sign,phase2_lstm__daily_sign,0
304,-0.3939336873510779,-0.4518731264393686,0.6436729021570703,-0.6135171978900156,-0.6789624253986142,-0.0010819298501072328,0.48355263157894735,1.0,0.08223684210526316,25.0,13,ETH,phase2_lstm,cost_aware,phase2_lstm__cost_aware,0
304,0.6364217514579813,0.8064045263659525,0.6426488560113641,1.240136837481817,-0.4429270859722656,0.002183486355904769,0.5263157894736842,1.0,0.8125,247.0,124,ETH,phase2_xgb,daily_sign,phase2_xgb__daily_sign,0
304,0.6364217514579813,0.8064045263659525,0.6426488560113641,1.240136837481817,-0.4429270859722656,0.002183486355904769,0.5263157894736842,1.0,0.8125,247.0,124,ETH,phase2_xgb,cost_aware,phase2_xgb__cost_aware,0
304,-0.15830746300878085,-0.18691690694202223,0.6440058027060271,-2.4743390730128106e-05,-0.5935032074724164,-4.36572252296576e-08,0.5230263157894737,1.0,0.06907894736842106,21.0,11,ETH,phase3_crypto_lstm,daily_sign,phase3_crypto_lstm__daily_sign,0
304,-0.15830746300878085,-0.18691690694202223,0.6440058027060271,-2.4743390730128106e-05,-0.5935032074724164,-4.36572252296576e-08,0.5230263157894737,1.0,0.06907894736842106,21.0,11,ETH,phase3_crypto_lstm,cost_aware,phase3_crypto_lstm__cost_aware,0
304,-0.1480456422264882,-0.17500025237388628,0.6440055558882083,0.01669897900950862,-0.5990882302708621,2.9463658245983893e-05,0.5,1.0,0.9046052631578947,275.0,138,ETH,phase3_crypto_xgb,daily_sign,phase3_crypto_xgb__daily_sign,0
304,-0.1480456422264882,-0.17500025237388628,0.6440055558882083,0.01669897900950862,-0.5990882302708621,2.9463658245983893e-05,0.5,1.0,0.9046052631578947,275.0,138,ETH,phase3_crypto_xgb,cost_aware,phase3_crypto_xgb__cost_aware,0
304,-0.15830746300878085,-0.18691690694202223,0.6440058027060271,-2.4743390730128106e-05,-0.5935032074724164,-4.36572252296576e-08,0.5230263157894737,1.0,0.06907894736842106,21.0,11,ETH,phase3_reference_lstm,daily_sign,phase3_reference_lstm__daily_sign,0
304,-0.15830746300878085,-0.18691690694202223,0.6440058027060271,-2.4743390730128106e-05,-0.5935032074724164,-4.36572252296576e-08,0.5230263157894737,1.0,0.06907894736842106,21.0,11,ETH,phase3_reference_lstm,cost_aware,phase3_reference_lstm__cost_aware,0
304,-0.1480456422264882,-0.17500025237388628,0.6440055558882083,0.01669897900950862,-0.5990882302708621,2.9463658245983893e-05,0.5,1.0,0.9046052631578947,275.0,138,ETH,phase3_reference_xgb,daily_sign,phase3_reference_xgb__daily_sign,0
304,-0.1480456422264882,-0.17500025237388628,0.6440055558882083,0.01669897900950862,-0.5990882302708621,2.9463658245983893e-05,0.5,1.0,0.9046052631578947,275.0,138,ETH,phase3_reference_xgb,cost_aware,phase3_reference_xgb__cost_aware,0
304,-0.008972222112331507,-0.010762848853639317,0.6439268101819713,0.29876795499767433,-0.4286749069029091,0.0005270813595787485,0.5,1.0,0.12171052631578948,37.0,19,ETH,phase4_combined_lstm,daily_sign,phase4_combined_lstm__daily_sign,0
304,-0.008972222112331507,-0.010762848853639317,0.6439268101819713,0.29876795499767433,-0.4286749069029091,0.0005270813595787485,0.5,1.0,0.12171052631578948,37.0,19,ETH,phase4_combined_lstm,cost_aware,phase4_combined_lstm__cost_aware,0
304,0.04002223137553207,0.04824393818921857,0.6438722991427378,0.38843201928283344,-0.6111273592930824,0.0006852071707295732,0.4967105263157895,1.0,0.9572368421052632,291.0,146,ETH,phase4_combined_xgb,daily_sign,phase4_combined_xgb__daily_sign,0
304,0.04002223137553207,0.04824393818921857,0.6438722991427378,0.38843201928283344,-0.6111273592930824,0.0006852071707295732,0.4967105263157895,1.0,0.9572368421052632,291.0,146,ETH,phase4_combined_xgb,cost_aware,phase4_combined_xgb__cost_aware,0
304,-0.6234777094995766,-0.6904935205623086,0.6420162252138394,-1.5027598534792146,-0.7456731928237884,-0.002643277283653775,0.5032894736842105,1.0,0.14802631578947367,45.0,23,ETH,phase4_decay_only_lstm,daily_sign,phase4_decay_only_lstm__daily_sign,0
304,-0.6234777094995766,-0.6904935205623086,0.6420162252138394,-1.5027598534792146,-0.7456731928237884,-0.002643277283653775,0.5032894736842105,1.0,0.14802631578947367,45.0,23,ETH,phase4_decay_only_lstm,cost_aware,phase4_decay_only_lstm__cost_aware,0
304,-0.1480456422264882,-0.17500025237388628,0.6440055558882083,0.01669897900950862,-0.5990882302708621,2.9463658245983893e-05,0.5,1.0,0.9046052631578947,275.0,138,ETH,phase4_decay_only_xgb,daily_sign,phase4_decay_only_xgb__daily_sign,0
304,-0.1480456422264882,-0.17500025237388628,0.6440055558882083,0.01669897900950862,-0.5990882302708621,2.9463658245983893e-05,0.5,1.0,0.9046052631578947,275.0,138,ETH,phase4_decay_only_xgb,cost_aware,phase4_decay_only_xgb__cost_aware,0
304,-0.23334578954227547,-0.27315215220432,0.6439787304517903,-0.17489482904400266,-0.42648047701375325,-0.0003085713697817528,0.5197368421052632,1.0,0.3125,95.0,48,ETH,phase4_short_window_only_lstm,daily_sign,phase4_short_window_only_lstm__daily_sign,0
