asset,comparison_family,comparison,candidate_method,reference_method,candidate_mae,reference_mae,mae_difference,mean_loss_differential,dm_statistic,dm_hac_lag,dm_p_value_two_sided,wilcoxon_p_value_two_sided,wilcoxon_p_value_candidate_lower_error,paired_observations,dm_p_value_holm_within_family,wilcoxon_p_value_holm_within_family
ETH,benchmark_comparisons,General FinBERT LSTM vs random walk,phase2_general_lstm,random_walk_zero_return,0.024450611844703072,0.02293881618496425,0.0015117956597388224,0.001511795659738831,3.369475408669072,5,0.0008505680821998385,0.00016016467526445367,0.9999199176623678,304,0.01190795315079774,0.0024382360217455996
ETH,benchmark_comparisons,Crypto FinBERT LSTM vs random walk,phase3_crypto_lstm,random_walk_zero_return,0.023512778895367726,0.02293881618496429,0.0005739627104034348,0.0005739627104034304,2.3909212250836394,5,0.01741634435703134,0.0132832640963153,0.9933583679518424,304,0.17416344357031338,0.0929828486742071
ETH,benchmark_comparisons,General FinBERT LSTM vs ARIMA,phase2_general_lstm,arima,0.024450611844703072,0.022992327544432867,0.0014582843002702052,0.0014582843002702089,3.2722435246941366,5,0.0011902455831941303,0.00024774772478918823,0.9998761261376055,304,0.015473192581523694,0.003220720422259447
ETH,benchmark_comparisons,Crypto FinBERT LSTM vs ARIMA,phase3_crypto_lstm,arima,0.023512778895367726,0.022992327544432912,0.0005204513509348141,0.0005204513509348108,2.2360327704601803,5,0.026077482559483726,0.01905820765131898,0.9904708961743405,304,0.18918118120042773,0.10867892946998911
ETH,news_scope,Crypto-specific vs general news for LSTM,phase3_crypto_lstm,phase2_general_lstm,0.023512778895367726,0.02445061184470311,-0.0009378329493353842,-0.000937832949335388,-3.1100159798613114,5,0.002048708310895303,0.0003142094931305606,0.0001571047465652803,304,0.00614612493268591,0.0012568379725222424
ETH,benchmark_comparisons,General FinBERT XGB vs random walk,phase2_general_xgb,random_walk_zero_return,0.02410253920835158,0.02293881618496425,0.0011637230233873322,0.0011637230233873326,2.2928122191868967,5,0.02254374299947821,0.0047879949508048605,0.9976060025245975,304,0.18918118120042773,0.057455939409658326
ETH,benchmark_comparisons,Crypto FinBERT XGB vs random walk,phase3_crypto_xgb,random_walk_zero_return,0.024686369537748026,0.02293881618496429,0.0017475533527837352,0.0017475533527837339,3.4761695847581313,5,0.0005829807749487495,0.00015238975135909997,0.9999238051243204,304,0.009327692399179991,0.0024382360217455996
ETH,benchmark_comparisons,General FinBERT XGB vs ARIMA,phase2_general_xgb,arima,0.02410253920835158,0.022992327544432867,0.001110211663918715,0.00111021166391871,2.199465161832267,5,0.028599981250225143,0.005973223535153622,0.9970133882324231,304,0.18918118120042773,0.06570545888668984
ETH,benchmark_comparisons,Crypto FinBERT XGB vs ARIMA,phase3_crypto_xgb,arima,0.024686369537748026,0.022992327544432912,0.0016940419933151145,0.0016940419933151136,3.395496399526367,5,0.0007763846022945904,0.00021578479095396875,0.999892107604523,304,0.011645769034418855,0.0030209870733555627
ETH,news_scope,Crypto-specific vs general news for XGB,phase3_crypto_xgb,phase2_general_xgb,0.024686369537748026,0.024102539208351613,0.0005838303293964134,0.0005838303293964153,1.3765738078459584,5,0.16966039384470652,0.31916737628174474,0.8404163118591277,304,0.3320470543284677,0.34398931055347304
